Datetime,Air_Temp,RH
2020-12-15 08:51,-6.79,30.45
2020-12-15 08:53,-6.85,26.88
2020-12-15 08:55,-6.82,27.17
2020-12-15 08:57,-6.74,27.46
2020-12-15 08:59,-6.56,25.11
2020-12-15 09:01,-6.38,24.59
2020-12-15 09:03,-6.31,29.9
2020-12-15 09:05,-6.24,24.22
2020-12-15 09:07,-6.21,24.76
2020-12-15 09:09,-6.18,26.13
2020-12-15 09:11,-6.18,31.52
2020-12-15 09:13,-6.26,30.73
2020-12-15 09:15,-6.31,27.43
2020-12-15 09:17,-6.38,30.57
2020-12-15 09:19,-6.46,28.4
2020-12-15 09:21,-6.43,24.24
2020-12-15 09:23,-6.29,24.63
2020-12-15 09:25,-6.18,26.21
2020-12-15 09:27,-6.07,26.25
2020-12-15 09:29,-6.02,24.38
2020-12-15 09:31,-6.01,24.67
2020-12-15 09:33,-5.91,26.03
2020-12-15 09:35,-5.86,24.39
2020-12-15 09:37,-5.79,26.51
2020-12-15 09:39,-5.83,25.61
2020-12-15 09:41,-5.84,26.46
2020-12-15 09:43,-5.84,26.7
2020-12-15 09:45,-5.83,24.65
2020-12-15 09:47,-5.76,24.85
2020-12-15 09:49,-5.65,24.63
2020-12-15 09:51,-5.54,24.68
2020-12-15 09:53,-5.4,25.51
2020-12-15 09:55,-5.27,24.59
2020-12-15 09:57,-5.12,24.17
2020-12-15 09:59,-5.02,23.38
2020-12-15 10:01,-4.96,22.78
2020-12-15 10:03,-4.93,24.62
2020-12-15 10:05,-4.88,23.49
2020-12-15 10:07,-4.85,24.84
2020-12-15 10:09,-4.8,23.15
2020-12-15 10:11,-4.78,25.8
2020-12-15 10:13,-4.73,23.97
2020-12-15 10:15,-4.67,22.67
2020-12-15 10:17,-4.68,22.52
2020-12-15 10:19,-4.67,23.4
2020-12-15 10:21,-4.68,23.5
2020-12-15 10:23,-4.75,23.99
2020-12-15 10:25,-4.81,23.24
2020-12-15 10:27,-4.81,26.38
2020-12-15 10:29,-4.75,25.68
2020-12-15 10:31,-4.66,24.39
2020-12-15 10:33,-4.65,23.95
2020-12-15 10:35,-4.59,23.76
2020-12-15 10:37,-4.6,23.78
2020-12-15 10:39,-4.55,23.62
2020-12-15 10:41,-4.51,23.44
2020-12-15 10:43,-4.48,23.19
2020-12-15 10:45,-4.43,23.19
2020-12-15 10:47,-4.5,22.43
2020-12-15 10:49,-4.48,24.2
2020-12-15 10:51,-4.38,24.58
2020-12-15 10:53,-4.35,26.57
2020-12-15 10:55,-4.27,23.89
2020-12-15 10:57,-4.22,23.95
2020-12-15 10:59,-4.15,24.2
2020-12-15 11:01,-4.07,23.56
2020-12-15 11:03,-4.12,22.76
2020-12-15 11:05,-4.07,24.55
2020-12-15 11:07,-4.1,22.22
2020-12-15 11:09,-4.08,23.27
2020-12-15 11:11,-4.09,23.33
2020-12-15 11:13,-4.19,21.94
2020-12-15 11:15,-4.17,25.52
2020-12-15 11:17,-4.23,27.16
2020-12-15 11:19,-4.19,27.24
2020-12-15 11:21,-4.09,26.55
2020-12-15 11:23,-4.0,23.1
2020-12-15 11:25,-3.97,23.27
2020-12-15 11:27,-3.96,23.62
2020-12-15 11:29,-3.95,27.66
2020-12-15 11:31,-3.96,23.8
2020-12-15 11:33,-4.06,23.13
2020-12-15 11:35,-4.12,22.64
2020-12-15 11:37,-4.05,24.03
2020-12-15 11:39,-3.95,23.47
2020-12-15 11:41,-3.97,24.94
2020-12-15 11:43,-3.98,22.6
2020-12-15 11:45,-4.04,21.88
2020-12-15 11:47,-4.06,21.53
2020-12-15 11:49,-4.09,22.83
2020-12-15 11:51,-4.12,23.07
2020-12-15 11:53,-4.14,24.43
2020-12-15 11:55,-4.07,23.11
2020-12-15 11:57,-4.0,24.8
2020-12-15 11:59,-4.0,23.9
2020-12-15 12:01,-3.95,23.35
2020-12-15 12:03,-3.93,23.58
2020-12-15 12:05,-3.82,23.81
2020-12-15 12:07,-3.67,23.56
2020-12-15 12:09,-3.62,23.46
2020-12-15 12:11,-3.69,21.88
2020-12-15 12:13,-3.79,22.44
2020-12-15 12:15,-3.93,25.29
2020-12-15 12:17,-3.91,22.07
2020-12-15 12:19,-3.92,22.0
2020-12-15 12:21,-3.98,21.99
2020-12-15 12:23,-3.98,22.46
2020-12-15 12:25,-3.96,22.9
2020-12-15 12:27,-3.84,23.04
2020-12-15 12:29,-3.68,23.92
2020-12-15 12:31,-3.65,23.33
2020-12-15 12:33,-3.53,22.44
2020-12-15 12:35,-3.57,21.51
2020-12-15 12:37,-3.55,21.82
2020-12-15 12:39,-3.49,22.74
2020-12-15 12:41,-3.51,20.42
2020-12-15 12:43,-3.55,23.13
2020-12-15 12:45,-3.52,22.25
2020-12-15 12:47,-3.55,20.84
2020-12-15 12:49,-3.54,21.33
2020-12-15 12:51,-3.56,22.4
2020-12-15 12:53,-3.52,21.61
2020-12-15 12:55,-3.54,22.83
2020-12-15 12:57,-3.46,20.45
2020-12-15 12:59,-3.46,21.14
2020-12-15 13:01,-3.46,20.95
2020-12-15 13:03,-3.43,21.22
2020-12-15 13:05,-3.3,23.81
2020-12-15 13:07,-3.16,22.09
2020-12-15 13:09,-3.17,20.19
2020-12-15 13:11,-3.15,20.97
2020-12-15 13:13,-3.12,21.56
2020-12-15 13:15,-3.15,20.06
2020-12-15 13:17,-3.27,20.82
2020-12-15 13:19,-3.16,21.03
2020-12-15 13:21,-3.21,21.51
2020-12-15 13:23,-3.3,22.6
2020-12-15 13:25,-3.31,20.37
2020-12-15 13:27,-3.31,20.12
2020-12-15 13:29,-3.28,20.92
2020-12-15 13:31,-3.28,19.33
2020-12-15 13:33,-3.31,19.9
2020-12-15 13:35,-3.22,19.38
2020-12-15 13:37,-3.23,21.6
2020-12-15 13:39,-3.33,19.97
2020-12-15 13:41,-3.36,23.06
2020-12-15 13:43,-3.34,22.42
2020-12-15 13:45,-3.36,21.55
2020-12-15 13:47,-3.4,22.4
2020-12-15 13:49,-3.5,20.83
2020-12-15 13:51,-3.51,19.4
2020-12-15 13:53,-3.52,19.13
2020-12-15 13:55,-3.54,20.42
2020-12-15 13:57,-3.56,20.79
2020-12-15 13:59,-3.64,20.46
2020-12-15 14:01,-3.7,21.12
2020-12-15 14:03,-3.69,21.61
2020-12-15 14:05,-3.68,20.77
2020-12-15 14:07,-3.7,22.11
2020-12-15 14:09,-3.69,21.4
2020-12-15 14:11,-3.56,20.82
2020-12-15 14:13,-3.6,22.08
2020-12-15 14:15,-3.56,23.59
2020-12-15 14:17,-3.57,21.66
2020-12-15 14:19,-3.56,20.22
2020-12-15 14:21,-3.62,21.76
2020-12-15 14:23,-3.63,20.1
2020-12-15 14:25,-3.67,20.15
2020-12-15 14:27,-3.71,19.15
2020-12-15 14:29,-3.69,19.31
2020-12-15 14:31,-3.62,19.3
2020-12-15 14:33,-3.62,21.1
2020-12-15 14:35,-3.64,18.93
2020-12-15 14:37,-3.58,21.07
2020-12-15 14:39,-3.6,19.18
2020-12-15 14:41,-3.57,21.71
2020-12-15 14:43,-3.48,21.42
2020-12-15 14:45,-3.47,19.5
2020-12-15 14:47,-3.57,19.66
2020-12-15 14:49,-3.58,19.9
2020-12-15 14:51,-3.56,20.23
2020-12-15 14:53,-3.61,20.64
2020-12-15 14:55,-3.61,20.53
2020-12-15 14:57,-3.47,21.09
2020-12-15 14:59,-3.52,20.25
2020-12-15 15:01,-3.46,20.27
2020-12-15 15:03,-3.5,20.46
2020-12-15 15:05,-3.56,20.1
2020-12-15 15:07,-3.61,19.42
2020-12-15 15:09,-3.7,18.56
2020-12-15 15:11,-3.71,19.63
2020-12-15 15:13,-3.65,20.56
2020-12-15 15:15,-3.62,20.62
2020-12-15 15:17,-3.61,20.32
2020-12-15 15:19,-3.6,19.36
2020-12-15 15:21,-3.61,21.7
2020-12-15 15:23,-3.67,20.94
2020-12-15 15:25,-3.68,19.79
2020-12-15 15:27,-3.76,19.26
2020-12-15 15:29,-3.8,22.39
2020-12-15 15:31,-3.74,20.57
2020-12-15 15:33,-3.8,19.89
2020-12-15 15:35,-3.86,21.13
2020-12-15 15:37,-3.91,19.6
2020-12-15 15:39,-3.96,20.52
2020-12-15 15:41,-4.0,19.71
2020-12-15 15:43,-3.99,21.25
2020-12-15 15:45,-3.96,20.53
2020-12-15 15:47,-3.99,22.15
2020-12-15 15:49,-4.01,19.51
2020-12-15 15:51,-4.1,19.87
2020-12-15 15:53,-4.13,20.92
2020-12-15 15:55,-4.21,20.06
2020-12-15 15:57,-4.28,21.24
2020-12-15 15:59,-4.35,19.95
2020-12-15 16:01,-4.3,20.28
2020-12-15 16:03,-4.25,20.35
2020-12-15 16:05,-4.29,20.11
2020-12-15 16:07,-4.28,20.53
2020-12-15 16:09,-4.3,20.58
2020-12-15 16:11,-4.32,20.32
2020-12-15 16:13,-4.36,20.67
2020-12-15 16:15,-4.39,20.29
2020-12-15 16:17,-4.42,21.98
2020-12-15 16:19,-4.42,20.85
2020-12-15 16:21,-4.45,20.23
2020-12-15 16:23,-4.43,23.27
2020-12-15 16:25,-4.43,20.84
2020-12-15 16:27,-4.48,22.11
2020-12-15 16:29,-4.48,22.1
2020-12-15 16:31,-4.45,20.81
2020-12-15 16:33,-4.52,20.29
2020-12-15 16:35,-4.52,22.14
2020-12-15 16:37,-4.49,21.13
2020-12-15 16:39,-4.53,21.51
2020-12-15 16:41,-4.51,21.28
2020-12-15 16:43,-4.5,22.06
2020-12-15 16:45,-4.57,22.08
2020-12-15 16:47,-4.58,21.0
2020-12-15 16:49,-4.64,21.08
2020-12-15 16:51,-4.64,21.06
2020-12-15 16:53,-4.69,21.51
2020-12-15 16:55,-4.71,21.27
2020-12-15 16:57,-4.74,21.94
2020-12-15 16:59,-4.8,21.91
2020-12-15 17:01,-4.75,22.43
2020-12-15 17:03,-4.76,20.74
2020-12-15 17:05,-4.8,21.01
2020-12-15 17:07,-4.81,22.71
2020-12-15 17:09,-4.82,22.76
2020-12-15 17:11,-4.84,22.28
2020-12-15 17:13,-4.84,21.37
2020-12-15 17:15,-4.88,21.71
2020-12-15 17:17,-4.89,21.32
2020-12-15 17:19,-4.9,20.36
2020-12-15 17:21,-4.93,20.69
2020-12-15 17:23,-4.94,21.2
2020-12-15 17:25,-4.94,22.5
2020-12-15 17:27,-4.97,24.26
2020-12-15 17:29,-4.95,23.22
2020-12-15 17:31,-5.02,21.95
2020-12-15 17:33,-5.02,22.05
2020-12-15 17:35,-5.02,23.07
2020-12-15 17:37,-5.02,22.18
2020-12-15 17:39,-5.02,23.39
2020-12-15 17:41,-5.05,21.54
2020-12-15 17:43,-5.05,21.54
2020-12-15 17:45,-5.05,24.16
2020-12-15 17:47,-5.13,23.29
2020-12-15 17:49,-5.16,21.34
2020-12-15 17:51,-5.15,22.82
2020-12-15 17:53,-5.17,22.01
2020-12-15 17:55,-5.18,22.27
2020-12-15 17:57,-5.19,22.34
2020-12-15 17:59,-5.25,23.25
2020-12-15 18:01,-5.27,24.23
2020-12-15 18:03,-5.28,22.78
2020-12-15 18:05,-5.26,23.27
2020-12-15 18:07,-5.29,24.24
2020-12-15 18:09,-5.34,25.06
2020-12-15 18:11,-5.38,23.85
2020-12-15 18:13,-5.39,26.1
2020-12-15 18:15,-5.42,24.99
2020-12-15 18:17,-5.44,24.1
2020-12-15 18:19,-5.42,22.19
2020-12-15 18:21,-5.39,22.68
2020-12-15 18:23,-5.38,22.4
2020-12-15 18:25,-5.35,23.91
2020-12-15 18:27,-5.42,25.43
2020-12-15 18:29,-5.39,22.85
2020-12-15 18:31,-5.43,23.43
2020-12-15 18:33,-5.43,22.97
2020-12-15 18:35,-5.42,22.92
2020-12-15 18:37,-5.41,22.61
2020-12-15 18:39,-5.45,23.21
2020-12-15 18:41,-5.43,24.69
2020-12-15 18:43,-5.44,25.16
2020-12-15 18:45,-5.43,23.76
2020-12-15 18:47,-5.45,22.93
2020-12-15 18:49,-5.45,23.92
2020-12-15 18:51,-5.52,22.26
2020-12-15 18:53,-5.45,22.02
2020-12-15 18:55,-5.45,21.96
2020-12-15 18:57,-5.48,22.02
2020-12-15 18:59,-5.47,24.37
2020-12-15 19:01,-5.52,23.5
2020-12-15 19:03,-5.6,23.0
2020-12-15 19:05,-5.6,22.02
2020-12-15 19:07,-5.58,23.02
2020-12-15 19:09,-5.56,22.62
2020-12-15 19:11,-5.6,22.89
2020-12-15 19:13,-5.61,22.82
2020-12-15 19:15,-5.68,22.69
2020-12-15 19:17,-5.64,25.26
2020-12-15 19:19,-5.77,23.68
2020-12-15 19:21,-5.86,24.66
2020-12-15 19:23,-5.89,24.82
2020-12-15 19:25,-5.99,26.38
2020-12-15 19:27,-6.08,25.47
2020-12-15 19:29,-6.13,24.23
2020-12-15 19:31,-6.08,25.95
2020-12-15 19:33,-6.17,28.51
2020-12-15 19:35,-6.28,23.51
2020-12-15 19:37,-6.11,23.96
2020-12-15 19:39,-6.09,24.5
2020-12-15 19:41,-5.99,23.34
2020-12-15 19:43,-5.94,23.0
2020-12-15 19:45,-5.91,23.82
2020-12-15 19:47,-5.94,23.31
2020-12-15 19:49,-5.87,25.61
2020-12-15 19:51,-5.86,24.06
2020-12-15 19:53,-5.86,23.53
2020-12-15 19:55,-5.84,23.19
2020-12-15 19:57,-5.84,23.32
2020-12-15 19:59,-5.84,23.31
2020-12-15 20:01,-5.88,22.56
2020-12-15 20:03,-5.87,22.23
2020-12-15 20:05,-5.84,23.02
2020-12-15 20:07,-5.89,26.96
2020-12-15 20:09,-5.98,23.65
2020-12-15 20:11,-6.03,26.0
2020-12-15 20:13,-6.13,26.08
2020-12-15 20:15,-6.22,25.0
2020-12-15 20:17,-6.17,23.19
2020-12-15 20:19,-6.16,26.23
2020-12-15 20:21,-6.14,24.07
2020-12-15 20:23,-6.17,25.21
2020-12-15 20:25,-6.17,23.18
2020-12-15 20:27,-6.15,25.46
2020-12-15 20:29,-6.29,25.89
2020-12-15 20:31,-6.35,28.27
2020-12-15 20:33,-6.48,25.9
2020-12-15 20:35,-6.52,23.69
2020-12-15 20:37,-6.49,24.16
2020-12-15 20:39,-6.47,25.18
2020-12-15 20:41,-6.53,26.09
2020-12-15 20:43,-6.79,27.5
2020-12-15 20:45,-7.05,29.4
2020-12-15 20:47,-7.29,26.99
2020-12-15 20:49,-7.47,26.99
2020-12-15 20:51,-7.45,25.88
2020-12-15 20:53,-7.39,33.16
2020-12-15 20:55,-7.34,27.91
2020-12-15 20:57,-7.4,26.97
2020-12-15 20:59,-7.4,29.09
2020-12-15 21:01,-7.44,27.0
2020-12-15 21:03,-7.46,28.4
2020-12-15 21:05,-7.49,24.69
2020-12-15 21:07,-7.44,24.78
2020-12-15 21:09,-7.27,27.9
2020-12-15 21:11,-7.15,26.19
2020-12-15 21:13,-7.26,26.95
2020-12-15 21:15,-7.32,24.91
2020-12-15 21:17,-7.18,27.4
2020-12-15 21:19,-7.0,24.82
2020-12-15 21:21,-6.89,25.38
2020-12-15 21:23,-6.92,25.76
2020-12-15 21:25,-6.91,23.72
2020-12-15 21:27,-6.86,24.73
2020-12-15 21:29,-6.88,25.83
2020-12-15 21:31,-6.91,25.6
2020-12-15 21:33,-6.98,28.16
2020-12-15 21:35,-7.13,27.1
2020-12-15 21:37,-7.3,28.22
2020-12-15 21:39,-7.46,29.07
2020-12-15 21:41,-7.63,29.13
2020-12-15 21:43,-7.83,27.32
2020-12-15 21:45,-7.93,30.18
2020-12-15 21:47,-7.83,26.53
2020-12-15 21:49,-7.52,24.48
2020-12-15 21:51,-7.3,25.63
2020-12-15 21:53,-7.26,26.48
2020-12-15 21:55,-7.22,24.71
2020-12-15 21:57,-6.97,23.6
2020-12-15 21:59,-6.87,26.25
2020-12-15 22:01,-6.83,25.46
2020-12-15 22:03,-6.79,25.35
2020-12-15 22:05,-6.71,24.05
2020-12-15 22:07,-6.65,24.63
2020-12-15 22:09,-6.78,28.21
2020-12-15 22:11,-6.85,24.95
2020-12-15 22:13,-6.76,24.84
2020-12-15 22:15,-6.72,25.09
2020-12-15 22:17,-6.67,26.72
2020-12-15 22:19,-6.8,27.59
2020-12-15 22:21,-7.17,27.75
2020-12-15 22:23,-7.44,28.77
2020-12-15 22:25,-7.8,28.21
2020-12-15 22:27,-7.91,29.24
2020-12-15 22:29,-7.8,27.74
2020-12-15 22:31,-7.64,26.29
2020-12-15 22:33,-7.39,26.92
2020-12-15 22:35,-7.18,27.06
2020-12-15 22:37,-7.04,28.13
2020-12-15 22:39,-7.11,27.42
2020-12-15 22:41,-7.04,25.23
2020-12-15 22:43,-7.0,26.27
2020-12-15 22:45,-7.16,27.55
2020-12-15 22:47,-7.21,29.33
2020-12-15 22:49,-7.49,29.22
2020-12-15 22:51,-7.81,28.99
2020-12-15 22:53,-7.87,27.15
2020-12-15 22:55,-7.68,26.67
2020-12-15 22:57,-7.39,26.04
2020-12-15 22:59,-7.18,27.23
2020-12-15 23:01,-7.16,26.73
2020-12-15 23:03,-7.11,27.87
2020-12-15 23:05,-7.16,27.15
2020-12-15 23:07,-7.21,27.54
2020-12-15 23:09,-7.19,26.35
2020-12-15 23:11,-7.25,28.13
2020-12-15 23:13,-7.48,27.92
2020-12-15 23:15,-7.6,27.49
2020-12-15 23:17,-7.49,29.7
2020-12-15 23:19,-7.63,29.76
2020-12-15 23:21,-7.67,27.79
2020-12-15 23:23,-7.41,26.38
2020-12-15 23:25,-7.24,25.49
2020-12-15 23:27,-7.06,25.28
2020-12-15 23:29,-7.01,25.6
2020-12-15 23:31,-6.92,25.02
2020-12-15 23:33,-6.88,24.77
2020-12-15 23:35,-6.96,26.81
2020-12-15 23:37,-7.16,27.58
2020-12-15 23:39,-7.25,25.99
2020-12-15 23:41,-7.16,25.12
2020-12-15 23:43,-7.02,26.01
2020-12-15 23:45,-7.0,26.11
2020-12-15 23:47,-6.91,24.94
2020-12-15 23:49,-6.89,25.64
2020-12-15 23:51,-6.82,25.59
2020-12-15 23:53,-6.96,27.13
2020-12-15 23:55,-7.22,26.41
2020-12-15 23:57,-7.39,27.45
2020-12-15 23:59,-7.4,26.76
2020-12-16 00:01,-7.2,26.66
2020-12-16 00:03,-7.08,24.66
2020-12-16 00:05,-6.94,26.24
2020-12-16 00:07,-6.95,25.64
2020-12-16 00:09,-6.9,26.58
2020-12-16 00:11,-7.06,25.93
2020-12-16 00:13,-7.05,25.54
2020-12-16 00:15,-6.97,25.73
2020-12-16 00:17,-6.91,25.29
2020-12-16 00:19,-6.88,24.67
2020-12-16 00:21,-6.93,26.38
2020-12-16 00:23,-6.9,24.86
2020-12-16 00:25,-6.91,24.78
2020-12-16 00:27,-6.95,27.42
2020-12-16 00:29,-7.21,28.2
2020-12-16 00:31,-7.51,27.7
2020-12-16 00:33,-7.72,27.29
2020-12-16 00:35,-7.65,26.88
2020-12-16 00:37,-7.56,26.98
2020-12-16 00:39,-7.46,28.24
2020-12-16 00:41,-7.6,27.6
2020-12-16 00:43,-7.53,26.77
2020-12-16 00:45,-7.56,27.22
2020-12-16 00:47,-7.72,27.92
2020-12-16 00:49,-7.92,28.39
2020-12-16 00:51,-8.18,29.4
2020-12-16 00:53,-8.35,31.16
2020-12-16 00:55,-8.48,31.6
2020-12-16 00:57,-8.56,31.51
2020-12-16 00:59,-8.52,28.83
2020-12-16 01:01,-8.39,28.88
2020-12-16 01:03,-8.06,28.8
2020-12-16 01:05,-7.68,26.43
2020-12-16 01:07,-7.47,25.33
2020-12-16 01:09,-7.36,25.48
2020-12-16 01:11,-7.29,28.46
2020-12-16 01:13,-7.27,27.59
2020-12-16 01:15,-7.38,30.15
2020-12-16 01:17,-7.55,26.78
2020-12-16 01:19,-7.61,26.09
2020-12-16 01:21,-7.59,27.43
2020-12-16 01:23,-7.47,25.94
2020-12-16 01:25,-7.34,26.19
2020-12-16 01:27,-7.26,25.24
2020-12-16 01:29,-7.18,24.73
2020-12-16 01:31,-7.16,27.17
2020-12-16 01:33,-7.1,26.07
2020-12-16 01:35,-7.23,26.35
2020-12-16 01:37,-7.15,24.85
2020-12-16 01:39,-7.16,26.11
2020-12-16 01:41,-7.25,27.42
2020-12-16 01:43,-7.36,26.34
2020-12-16 01:45,-7.29,27.31
2020-12-16 01:47,-7.33,26.99
2020-12-16 01:49,-7.52,28.16
2020-12-16 01:51,-7.53,26.35
2020-12-16 01:53,-7.51,25.81
2020-12-16 01:55,-7.49,27.81
2020-12-16 01:57,-7.51,26.79
2020-12-16 01:59,-7.47,25.72
2020-12-16 02:01,-7.35,25.0
2020-12-16 02:03,-7.24,24.38
2020-12-16 02:05,-7.17,26.26
2020-12-16 02:07,-7.23,24.71
2020-12-16 02:09,-7.23,27.23
2020-12-16 02:11,-7.23,25.26
2020-12-16 02:13,-7.24,26.27
2020-12-16 02:15,-7.35,27.28
2020-12-16 02:17,-7.44,25.17
2020-12-16 02:19,-7.33,24.76
2020-12-16 02:21,-7.29,25.38
2020-12-16 02:23,-7.2,26.11
2020-12-16 02:25,-7.19,24.77
2020-12-16 02:27,-7.17,24.78
2020-12-16 02:29,-7.12,24.45
2020-12-16 02:31,-7.19,27.28
2020-12-16 02:33,-7.23,25.14
2020-12-16 02:35,-7.21,26.13
2020-12-16 02:37,-7.21,25.64
2020-12-16 02:39,-7.19,24.8
2020-12-16 02:41,-7.11,24.3
2020-12-16 02:43,-7.09,23.63
2020-12-16 02:45,-7.06,25.35
2020-12-16 02:47,-7.16,26.29
2020-12-16 02:49,-7.31,24.91
2020-12-16 02:51,-7.39,23.96
2020-12-16 02:53,-7.38,24.71
2020-12-16 02:55,-7.29,25.79
2020-12-16 02:57,-7.24,23.69
2020-12-16 02:59,-7.21,24.4
2020-12-16 03:01,-7.18,23.46
2020-12-16 03:03,-7.17,23.57
2020-12-16 03:05,-7.15,24.71
2020-12-16 03:07,-7.1,23.91
2020-12-16 03:09,-7.16,25.52
2020-12-16 03:11,-7.34,25.73
2020-12-16 03:13,-7.49,26.74
2020-12-16 03:15,-7.55,26.17
2020-12-16 03:17,-7.47,26.15
2020-12-16 03:19,-7.48,25.57
2020-12-16 03:21,-7.5,24.24
2020-12-16 03:23,-7.45,24.34
2020-12-16 03:25,-7.45,23.86
2020-12-16 03:27,-7.44,25.48
2020-12-16 03:29,-7.39,24.98
2020-12-16 03:31,-7.39,24.34
2020-12-16 03:33,-7.38,27.31
2020-12-16 03:35,-7.3,23.53
2020-12-16 03:37,-7.36,25.5
2020-12-16 03:39,-7.33,24.4
2020-12-16 03:41,-7.3,25.31
2020-12-16 03:43,-7.33,23.84
2020-12-16 03:45,-7.34,24.36
2020-12-16 03:47,-7.44,24.03
2020-12-16 03:49,-7.44,24.01
2020-12-16 03:51,-7.37,23.71
2020-12-16 03:53,-7.33,23.74
2020-12-16 03:55,-7.31,24.02
2020-12-16 03:57,-7.26,23.53
2020-12-16 03:59,-7.25,23.3
2020-12-16 04:01,-7.21,22.82
2020-12-16 04:03,-7.2,23.64
2020-12-16 04:05,-7.2,24.54
2020-12-16 04:07,-7.23,23.94
2020-12-16 04:09,-7.22,23.51
2020-12-16 04:11,-7.18,22.98
2020-12-16 04:13,-7.23,23.08
2020-12-16 04:15,-7.22,24.7
2020-12-16 04:17,-7.3,23.36
2020-12-16 04:19,-7.3,22.63
2020-12-16 04:21,-7.29,23.16
2020-12-16 04:23,-7.26,24.12
2020-12-16 04:25,-7.29,22.86
2020-12-16 04:27,-7.29,23.3
2020-12-16 04:29,-7.24,24.22
2020-12-16 04:31,-7.23,23.86
2020-12-16 04:33,-7.29,23.88
2020-12-16 04:35,-7.34,23.11
2020-12-16 04:37,-7.42,26.53
2020-12-16 04:39,-7.49,24.21
2020-12-16 04:41,-7.44,23.58
2020-12-16 04:43,-7.41,23.26
2020-12-16 04:45,-7.37,23.1
2020-12-16 04:47,-7.36,24.3
2020-12-16 04:49,-7.34,23.85
2020-12-16 04:51,-7.33,23.37
2020-12-16 04:53,-7.33,22.71
2020-12-16 04:55,-7.33,24.02
2020-12-16 04:57,-7.33,23.53
2020-12-16 04:59,-7.33,22.67
2020-12-16 05:01,-7.34,22.88
2020-12-16 05:03,-7.36,25.05
2020-12-16 05:05,-7.36,25.18
2020-12-16 05:07,-7.47,24.62
2020-12-16 05:09,-7.63,25.42
2020-12-16 05:11,-7.87,26.92
2020-12-16 05:13,-8.05,24.77
2020-12-16 05:15,-8.05,26.23
2020-12-16 05:17,-7.96,24.09
2020-12-16 05:19,-7.86,23.97
2020-12-16 05:21,-7.71,22.88
2020-12-16 05:23,-7.66,23.5
2020-12-16 05:25,-7.6,23.53
2020-12-16 05:27,-7.68,26.03
2020-12-16 05:29,-7.83,24.44
2020-12-16 05:31,-7.84,23.41
2020-12-16 05:33,-7.81,23.9
2020-12-16 05:35,-7.79,23.05
2020-12-16 05:37,-7.79,25.95
2020-12-16 05:39,-8.15,26.97
2020-12-16 05:41,-8.43,25.84
2020-12-16 05:43,-8.39,24.29
2020-12-16 05:45,-8.15,23.56
2020-12-16 05:47,-7.95,24.9
2020-12-16 05:49,-7.82,23.54
2020-12-16 05:51,-7.8,23.65
2020-12-16 05:53,-7.8,24.23
2020-12-16 05:55,-7.77,23.16
2020-12-16 05:57,-7.74,24.4
2020-12-16 05:59,-7.72,23.04
2020-12-16 06:01,-7.64,22.98
2020-12-16 06:03,-7.62,22.62
2020-12-16 06:05,-7.64,24.14
2020-12-16 06:07,-7.76,26.59
2020-12-16 06:09,-8.0,25.71
2020-12-16 06:11,-8.27,24.78
2020-12-16 06:13,-8.26,24.84
2020-12-16 06:15,-8.06,23.76
2020-12-16 06:17,-7.9,23.49
2020-12-16 06:19,-7.78,23.12
2020-12-16 06:21,-7.76,22.76
2020-12-16 06:23,-7.77,23.53
2020-12-16 06:25,-7.94,25.47
2020-12-16 06:27,-8.36,24.11
2020-12-16 06:29,-8.25,22.84
2020-12-16 06:31,-8.04,23.42
2020-12-16 06:33,-7.92,22.36
2020-12-16 06:35,-7.77,21.99
2020-12-16 06:37,-7.66,22.1
2020-12-16 06:39,-7.64,23.31
2020-12-16 06:41,-7.6,21.83
2020-12-16 06:43,-7.64,24.26
2020-12-16 06:45,-7.71,23.2
2020-12-16 06:47,-7.78,23.9
2020-12-16 06:49,-7.84,22.07
2020-12-16 06:51,-7.86,23.8
2020-12-16 06:53,-8.07,24.85
2020-12-16 06:55,-8.5,25.91
2020-12-16 06:57,-8.9,28.03
2020-12-16 06:59,-8.98,23.3
2020-12-16 07:01,-8.83,23.75
2020-12-16 07:03,-8.52,23.77
2020-12-16 07:05,-8.31,23.05
2020-12-16 07:07,-8.2,23.21
2020-12-16 07:09,-8.07,21.21
2020-12-16 07:11,-7.93,21.93
2020-12-16 07:13,-7.89,21.75
2020-12-16 07:15,-7.83,21.89
2020-12-16 07:17,-7.76,24.0
2020-12-16 07:19,-7.86,22.1
2020-12-16 07:21,-7.92,22.97
2020-12-16 07:23,-7.84,20.85
2020-12-16 07:25,-7.72,21.86
2020-12-16 07:27,-7.74,25.36
2020-12-16 07:29,-7.99,25.55
2020-12-16 07:31,-8.27,23.62
2020-12-16 07:33,-8.43,26.09
2020-12-16 07:35,-8.58,25.79
2020-12-16 07:37,-8.78,24.97
2020-12-16 07:39,-9.04,28.83
2020-12-16 07:41,-9.17,24.8
2020-12-16 07:43,-8.98,24.88
2020-12-16 07:45,-8.96,26.38
2020-12-16 07:47,-9.09,25.45
2020-12-16 07:49,-9.1,25.18
2020-12-16 07:51,-8.93,23.46
2020-12-16 07:53,-8.79,23.81
2020-12-16 07:55,-8.86,26.03
2020-12-16 07:57,-8.95,25.55
2020-12-16 07:59,-9.15,25.22
2020-12-16 08:01,-9.25,26.39
2020-12-16 08:03,-9.36,25.43
2020-12-16 08:05,-9.31,25.11
2020-12-16 08:07,-9.37,27.37
