Date,"Temperature, *C","RH, %","Dew Point, *C"
20-11-29 22:22:10,-2.62,53.69,-10.71
20-11-29 22:24:10,-2.66,54.95,-10.46
20-11-29 22:26:10,-2.67,55.95,-10.25
20-11-29 22:28:10,-2.71,55.89,-10.29
20-11-29 22:30:10,-2.69,55.83,-10.29
20-11-29 22:32:10,-2.67,56.28,-10.17
20-11-29 22:34:10,-2.71,57.14,-10.01
20-11-29 22:36:10,-2.65,57.55,-9.87
20-11-29 22:38:10,-2.63,58.30,-9.68
20-11-29 22:40:10,-2.63,54.61,-10.51
20-11-29 22:42:10,-2.62,56.70,-10.03
20-11-29 22:44:10,-2.61,50.90,-11.37
20-11-29 22:46:10,-2.58,49.60,-11.66
20-11-29 22:48:10,-2.57,49.51,-11.68
20-11-29 22:50:10,-2.53,49.53,-11.64
20-11-29 22:52:10,-2.57,49.39,-11.71
20-11-29 22:54:10,-2.52,50.81,-11.31
20-11-29 22:56:10,-2.56,50.76,-11.36
20-11-29 22:58:10,-2.58,50.63,-11.41
20-11-29 23:00:10,-2.57,50.38,-11.46
20-11-29 23:02:10,-2.60,51.48,-11.22
20-11-29 23:04:10,-2.57,51.08,-11.29
20-11-29 23:06:10,-2.57,50.75,-11.37
20-11-29 23:08:10,-2.64,51.46,-11.26
20-11-29 23:10:10,-2.62,51.03,-11.35
20-11-29 23:12:10,-2.68,51.07,-11.40
20-11-29 23:14:10,-2.68,51.62,-11.26
20-11-29 23:16:10,-2.71,51.62,-11.29
20-11-29 23:18:10,-2.69,51.65,-11.27
20-11-29 23:20:10,-2.72,51.39,-11.35
20-11-29 23:22:10,-2.69,51.21,-11.38
20-11-29 23:24:10,-2.71,52.60,-11.05
20-11-29 23:26:10,-2.69,53.52,-10.82
20-11-29 23:28:10,-2.75,53.24,-10.94
20-11-29 23:30:10,-2.71,53.15,-10.92
20-11-29 23:32:10,-2.74,53.55,-10.86
20-11-29 23:34:10,-2.74,50.04,-11.70
20-11-29 23:36:10,-2.76,44.54,-13.16
20-11-29 23:38:10,-2.82,41.82,-13.99
20-11-29 23:40:10,-2.89,42.29,-13.91
20-11-29 23:42:10,-2.93,41.77,-14.10
20-11-29 23:44:10,-2.95,41.25,-14.28
20-11-29 23:46:10,-2.97,41.69,-14.16
20-11-29 23:48:10,-2.96,41.62,-14.18
20-11-29 23:50:10,-3.01,41.39,-14.28
20-11-29 23:52:10,-3.01,42.74,-13.89
20-11-29 23:54:10,-3.01,43.32,-13.73
20-11-29 23:56:10,-3.06,43.73,-13.66
20-11-29 23:58:10,-3.07,43.88,-13.63
20-11-30 00:00:10,-3.07,43.00,-13.88
20-11-30 00:02:10,-3.08,44.08,-13.58
20-11-30 00:04:10,-3.07,43.69,-13.68
20-11-30 00:06:10,-3.12,46.97,-12.84
20-11-30 00:08:10,-3.11,46.90,-12.85
20-11-30 00:10:10,-3.10,46.73,-12.89
20-11-30 00:12:10,-3.07,48.07,-12.51
20-11-30 00:14:10,-3.11,49.69,-12.14
20-11-30 00:16:10,-3.11,48.03,-12.56
20-11-30 00:18:10,-3.10,51.13,-11.77
20-11-30 00:20:10,-3.13,53.63,-11.21
20-11-30 00:22:10,-3.16,57.62,-10.33
20-11-30 00:24:10,-3.13,57.37,-10.36
20-11-30 00:26:10,-3.19,57.89,-10.30
20-11-30 00:28:10,-3.19,59.06,-10.05
20-11-30 00:30:10,-3.21,60.02,-9.86
20-11-30 00:32:10,-3.24,59.44,-10.02
20-11-30 00:34:10,-3.25,59.75,-9.96
20-11-30 00:36:10,-3.26,60.69,-9.77
20-11-30 00:38:10,-3.32,61.36,-9.69
20-11-30 00:40:10,-3.35,62.36,-9.51
20-11-30 00:42:10,-3.40,63.21,-9.39
20-11-30 00:44:10,-3.42,63.33,-9.39
20-11-30 00:46:10,-3.43,62.25,-9.62
20-11-30 00:48:10,-3.42,62.24,-9.61
20-11-30 00:50:10,-3.43,62.34,-9.60
20-11-30 00:52:10,-3.46,61.86,-9.71
20-11-30 00:54:10,-3.45,61.74,-9.73
20-11-30 00:56:10,-3.51,62.52,-9.63
20-11-30 00:58:10,-3.47,62.36,-9.62
20-11-30 01:00:10,-3.48,64.42,-9.22
20-11-30 01:02:10,-3.51,64.77,-9.18
20-11-30 01:04:10,-3.53,63.46,-9.46
20-11-30 01:06:10,-3.55,63.16,-9.54
20-11-30 01:08:10,-3.56,62.61,-9.66
20-11-30 01:10:10,-3.57,65.01,-9.20
20-11-30 01:12:10,-3.58,64.62,-9.28
20-11-30 01:14:10,-3.62,64.88,-9.26
20-11-30 01:16:10,-3.64,64.43,-9.37
20-11-30 01:18:10,-3.67,65.26,-9.24
20-11-30 01:20:10,-3.66,64.01,-9.48
20-11-30 01:22:10,-3.68,63.98,-9.50
20-11-30 01:24:10,-3.67,64.59,-9.37
20-11-30 01:26:10,-3.68,64.59,-9.38
20-11-30 01:28:10,-3.71,64.93,-9.35
20-11-30 01:30:10,-3.76,65.02,-9.37
20-11-30 01:32:10,-3.75,65.16,-9.33
20-11-30 01:34:10,-3.80,65.17,-9.38
20-11-30 01:36:10,-3.76,64.68,-9.44
20-11-30 01:38:10,-3.79,65.72,-9.26
20-11-30 01:40:10,-3.84,65.32,-9.39
20-11-30 01:42:10,-3.86,64.88,-9.50
20-11-30 01:44:10,-3.92,64.75,-9.58
20-11-30 01:46:10,-3.87,64.68,-9.55
20-11-30 01:48:10,-3.87,64.61,-9.56
20-11-30 01:50:10,-3.86,64.30,-9.61
20-11-30 01:52:10,-3.86,65.22,-9.43
20-11-30 01:54:10,-3.83,64.80,-9.48
20-11-30 01:56:10,-3.87,66.74,-9.15
20-11-30 01:58:10,-3.83,67.02,-9.05
20-11-30 02:00:10,-3.82,67.88,-8.88
20-11-30 02:02:10,-3.85,67.96,-8.90
20-11-30 02:04:10,-3.81,65.41,-9.34
20-11-30 02:06:10,-3.83,65.59,-9.33
20-11-30 02:08:10,-3.82,65.84,-9.27
20-11-30 02:10:10,-3.82,65.81,-9.28
20-11-30 02:12:10,-3.84,66.46,-9.17
20-11-30 02:14:10,-3.89,65.46,-9.41
20-11-30 02:16:10,-3.87,67.67,-8.97
20-11-30 02:18:10,-3.90,68.03,-8.93
20-11-30 02:20:10,-3.93,67.26,-9.10
20-11-30 02:22:10,-3.89,68.41,-8.84
20-11-30 02:24:10,-3.86,68.33,-8.84
20-11-30 02:26:10,-3.89,65.85,-9.33
20-11-30 02:28:10,-3.91,66.02,-9.32
20-11-30 02:30:10,-3.86,64.78,-9.52
20-11-30 02:32:10,-3.86,66.37,-9.21
20-11-30 02:34:10,-3.91,66.52,-9.22
20-11-30 02:36:10,-3.91,67.76,-8.99
20-11-30 02:38:10,-3.92,68.33,-8.89
20-11-30 02:40:10,-3.99,67.66,-9.09
20-11-30 02:42:10,-4.01,67.81,-9.08
20-11-30 02:44:10,-4.02,69.10,-8.85
20-11-30 02:46:10,-4.04,69.06,-8.87
20-11-30 02:48:10,-4.09,69.47,-8.84
20-11-30 02:50:10,-4.12,70.01,-8.78
20-11-30 02:52:10,-4.12,71.22,-8.56
20-11-30 02:54:10,-4.17,72.17,-8.44
20-11-30 02:56:10,-4.20,70.92,-8.68
20-11-30 02:58:10,-4.24,72.50,-8.44
20-11-30 03:00:10,-4.24,71.37,-8.64
20-11-30 03:02:10,-4.27,73.10,-8.37
20-11-30 03:04:10,-4.28,72.28,-8.52
20-11-30 03:06:10,-4.29,72.59,-8.48
20-11-30 03:08:10,-4.30,72.94,-8.43
20-11-30 03:10:10,-4.36,73.28,-8.42
20-11-30 03:12:10,-4.38,73.36,-8.43
20-11-30 03:14:10,-4.40,73.45,-8.43
20-11-30 03:16:10,-4.36,73.99,-8.30
20-11-30 03:18:10,-4.38,74.24,-8.27
20-11-30 03:20:10,-4.37,74.59,-8.20
20-11-30 03:22:10,-4.38,74.56,-8.22
20-11-30 03:24:10,-4.40,74.67,-8.22
20-11-30 03:26:10,-4.43,74.36,-8.31
20-11-30 03:28:10,-4.44,74.80,-8.24
20-11-30 03:30:10,-4.45,75.06,-8.21
20-11-30 03:32:10,-4.43,73.38,-8.48
20-11-30 03:34:10,-4.45,73.37,-8.50
20-11-30 03:36:10,-4.41,75.41,-8.11
20-11-30 03:38:10,-4.37,76.63,-7.86
20-11-30 03:40:10,-4.42,75.70,-8.07
20-11-30 03:42:10,-4.43,76.11,-8.01
20-11-30 03:44:10,-4.43,76.61,-7.92
20-11-30 03:46:10,-4.49,76.50,-7.99
20-11-30 03:48:10,-4.55,76.12,-8.12
20-11-30 03:50:10,-4.58,76.08,-8.16
20-11-30 03:52:10,-4.60,76.04,-8.19
20-11-30 03:54:10,-4.64,76.34,-8.17
20-11-30 03:56:10,-4.69,75.45,-8.37
20-11-30 03:58:10,-4.66,76.21,-8.21
20-11-30 04:00:10,-4.67,75.86,-8.28
20-11-30 04:02:10,-4.71,75.65,-8.36
20-11-30 04:04:10,-4.71,76.76,-8.17
20-11-30 04:06:10,-4.73,76.90,-8.17
20-11-30 04:08:10,-4.73,76.31,-8.27
20-11-30 04:10:10,-4.68,77.03,-8.09
20-11-30 04:12:10,-4.67,75.94,-8.26
20-11-30 04:14:10,-4.67,76.57,-8.16
20-11-30 04:16:10,-4.69,75.50,-8.36
20-11-30 04:18:10,-4.63,75.06,-8.37
20-11-30 04:20:10,-4.64,74.95,-8.40
20-11-30 04:22:10,-4.63,74.71,-8.43
20-11-30 04:24:10,-4.59,75.13,-8.33
20-11-30 04:26:10,-4.59,75.50,-8.27
20-11-30 04:28:10,-4.59,75.01,-8.35
20-11-30 04:30:10,-4.60,74.94,-8.37
20-11-30 04:32:10,-4.60,75.31,-8.31
20-11-30 04:34:10,-4.58,74.51,-8.42
20-11-30 04:36:10,-4.57,74.08,-8.49
20-11-30 04:38:10,-4.56,73.63,-8.56
20-11-30 04:40:10,-4.57,73.68,-8.56
20-11-30 04:42:10,-4.58,73.57,-8.59
20-11-30 04:44:10,-4.56,73.47,-8.58
20-11-30 04:46:10,-4.54,72.81,-8.68
20-11-30 04:48:10,-4.54,72.40,-8.75
20-11-30 04:50:10,-4.56,71.70,-8.90
20-11-30 04:52:10,-4.55,71.68,-8.89
20-11-30 04:54:10,-4.57,72.97,-8.68
20-11-30 04:56:10,-4.57,72.67,-8.74
20-11-30 04:58:10,-4.58,72.92,-8.70
20-11-30 05:00:10,-4.58,72.95,-8.70
20-11-30 05:02:10,-4.60,71.93,-8.90
20-11-30 05:04:10,-4.60,70.98,-9.07
20-11-30 05:06:10,-4.60,69.99,-9.24
20-11-30 05:08:10,-4.56,70.17,-9.17
20-11-30 05:10:10,-4.59,70.10,-9.21
20-11-30 05:12:10,-4.58,69.04,-9.40
20-11-30 05:14:10,-4.56,70.78,-9.06
20-11-30 05:16:10,-4.56,69.99,-9.20
20-11-30 05:18:10,-4.61,68.32,-9.56
20-11-30 05:20:10,-4.60,68.03,-9.61
20-11-30 05:22:10,-4.54,67.42,-9.66
20-11-30 05:24:10,-4.55,67.92,-9.58
20-11-30 05:26:10,-4.57,68.88,-9.42
20-11-30 05:28:10,-4.56,68.72,-9.44
20-11-30 05:30:10,-4.58,67.90,-9.61
20-11-30 05:32:10,-4.58,67.63,-9.66
20-11-30 05:34:10,-4.58,68.48,-9.50
20-11-30 05:36:10,-4.60,67.51,-9.70
20-11-30 05:38:10,-4.57,67.94,-9.59
20-11-30 05:40:10,-4.53,67.95,-9.55
20-11-30 05:42:10,-4.52,69.44,-9.26
20-11-30 05:44:10,-4.55,69.34,-9.31
20-11-30 05:46:10,-4.57,69.32,-9.34
20-11-30 05:48:10,-4.59,68.83,-9.45
20-11-30 05:50:10,-4.58,69.23,-9.36
20-11-30 05:52:10,-4.61,69.63,-9.32
20-11-30 05:54:10,-4.60,70.81,-9.10
20-11-30 05:56:10,-4.64,69.57,-9.35
20-11-30 05:58:10,-4.59,70.69,-9.11
20-11-30 06:00:10,-4.63,69.85,-9.29
20-11-30 06:02:10,-4.59,68.76,-9.46
20-11-30 06:04:10,-4.57,69.47,-9.31
20-11-30 06:06:10,-4.58,68.77,-9.45
20-11-30 06:08:10,-4.56,68.75,-9.43
20-11-30 06:10:10,-4.58,68.54,-9.49
20-11-30 06:12:10,-4.56,68.57,-9.46
20-11-30 06:14:10,-4.59,67.97,-9.61
20-11-30 06:16:10,-4.58,68.63,-9.47
20-11-30 06:18:10,-4.55,68.41,-9.48
20-11-30 06:20:10,-4.53,69.64,-9.24
20-11-30 06:22:10,-4.57,68.36,-9.51
20-11-30 06:24:10,-4.59,69.05,-9.41
20-11-30 06:26:10,-4.57,68.72,-9.45
20-11-30 06:28:10,-4.60,68.02,-9.61
20-11-30 06:30:10,-4.56,67.14,-9.73
20-11-30 06:32:10,-4.58,67.68,-9.65
20-11-30 06:34:10,-4.60,68.56,-9.51
20-11-30 06:36:10,-4.59,68.39,-9.53
20-11-30 06:38:10,-4.61,69.18,-9.40
20-11-30 06:40:10,-4.64,69.26,-9.41
20-11-30 06:42:10,-4.67,68.79,-9.53
20-11-30 06:44:10,-4.64,68.84,-9.49
20-11-30 06:46:10,-4.60,68.89,-9.45
20-11-30 06:48:10,-4.60,69.85,-9.27
20-11-30 06:50:10,-4.55,69.13,-9.35
20-11-30 06:52:10,-4.56,69.57,-9.28
20-11-30 06:54:10,-4.58,69.90,-9.24
20-11-30 06:56:10,-4.57,69.22,-9.35
20-11-30 06:58:10,-4.57,69.05,-9.39
20-11-30 07:00:10,-4.54,69.43,-9.28
20-11-30 07:02:10,-4.54,68.85,-9.39
20-11-30 07:04:10,-4.55,69.59,-9.27
20-11-30 07:06:10,-4.59,69.39,-9.34
20-11-30 07:08:10,-4.60,69.41,-9.35
20-11-30 07:10:10,-4.60,69.35,-9.36
20-11-30 07:12:10,-4.64,69.35,-9.39
20-11-30 07:14:10,-4.68,69.68,-9.37
20-11-30 07:16:10,-4.66,69.75,-9.34
20-11-30 07:18:10,-4.69,69.60,-9.40
20-11-30 07:20:10,-4.66,69.88,-9.32
20-11-30 07:22:10,-4.67,70.78,-9.16
20-11-30 07:24:10,-4.68,70.01,-9.31
20-11-30 07:26:10,-4.68,69.94,-9.33
20-11-30 07:28:10,-4.69,69.74,-9.37
20-11-30 07:30:10,-4.66,69.64,-9.36
20-11-30 07:32:10,-4.61,69.30,-9.38
20-11-30 07:34:10,-4.60,68.06,-9.60
20-11-30 07:36:10,-4.61,68.76,-9.48
20-11-30 07:38:10,-4.59,68.41,-9.53
20-11-30 07:40:10,-4.57,67.92,-9.60
20-11-30 07:42:10,-4.55,67.27,-9.70
20-11-30 07:44:10,-4.48,66.10,-9.85
20-11-30 07:46:10,-4.43,66.14,-9.80
20-11-30 07:48:10,-4.40,67.34,-9.54
20-11-30 07:50:10,-4.38,66.85,-9.61
20-11-30 07:52:10,-4.38,67.19,-9.55
20-11-30 07:54:10,-4.34,67.04,-9.53
20-11-30 07:56:10,-4.35,67.50,-9.46
20-11-30 07:58:10,-4.29,66.46,-9.60
20-11-30 08:00:10,-4.28,66.50,-9.59
20-11-30 08:02:10,-4.28,66.85,-9.52
20-11-30 08:04:10,-4.31,66.68,-9.58
20-11-30 08:06:10,-4.26,66.49,-9.57
20-11-30 08:08:10,-4.27,66.56,-9.56
20-11-30 08:10:10,-4.25,67.44,-9.38
20-11-30 08:12:10,-4.25,67.27,-9.41
20-11-30 08:14:10,-4.22,66.68,-9.49
20-11-30 08:16:10,-4.19,66.90,-9.42
20-11-30 08:18:10,-4.15,66.84,-9.40
20-11-30 08:20:10,-4.11,66.06,-9.51
20-11-30 08:22:10,-4.09,66.17,-9.46
20-11-30 08:24:10,-4.07,66.96,-9.29
20-11-30 08:26:10,-4.05,65.41,-9.57
20-11-30 08:28:10,-4.04,66.43,-9.36
20-11-30 08:30:10,-4.05,66.77,-9.31
20-11-30 08:32:10,-4.02,66.59,-9.32
20-11-30 08:34:10,-3.97,67.02,-9.19
20-11-30 08:36:10,-3.97,67.23,-9.15
20-11-30 08:38:10,-3.95,67.55,-9.07
20-11-30 08:40:10,-3.95,66.00,-9.36
20-11-30 08:42:10,-3.91,66.47,-9.23
20-11-30 08:44:10,-3.93,67.65,-9.03
20-11-30 08:46:10,-3.91,65.62,-9.39
20-11-30 08:48:10,-3.85,64.80,-9.50
20-11-30 08:50:10,-3.82,64.99,-9.44
20-11-30 08:52:10,-3.83,63.31,-9.78
20-11-30 08:54:10,-3.80,63.17,-9.78
20-11-30 08:56:10,-3.80,63.85,-9.64
20-11-30 08:58:10,-3.79,64.40,-9.52
20-11-30 09:00:10,-3.74,63.97,-9.55
20-11-30 09:02:10,-3.74,62.68,-9.81
20-11-30 09:04:10,-3.74,63.41,-9.67
20-11-30 09:06:10,-3.71,63.85,-9.56
20-11-30 09:08:10,-3.64,62.46,-9.76
20-11-30 09:10:10,-3.62,63.08,-9.62
20-11-30 09:12:10,-3.53,63.32,-9.49
20-11-30 09:14:10,-3.45,62.67,-9.54
20-11-30 09:16:10,-3.36,62.27,-9.54
20-11-30 09:18:10,-3.36,62.13,-9.57
20-11-30 09:20:10,-3.32,61.65,-9.63
20-11-30 09:22:10,-3.26,61.52,-9.60
20-11-30 09:24:10,-3.05,60.17,-9.68
20-11-30 09:26:10,-2.95,60.35,-9.55
20-11-30 09:28:10,-2.83,59.67,-9.58
20-11-30 09:30:10,-2.71,59.51,-9.49
20-11-30 09:32:10,-2.66,58.48,-9.68
20-11-30 09:34:10,-2.58,58.16,-9.66
20-11-30 09:36:10,-2.49,57.75,-9.67
20-11-30 09:38:10,-2.45,58.18,-9.54
20-11-30 09:40:10,-2.35,58.58,-9.36
20-11-30 09:42:10,-2.34,57.91,-9.50
20-11-30 09:44:10,-2.27,58.67,-9.26
20-11-30 09:46:10,-2.21,58.10,-9.33
20-11-30 09:48:10,-2.15,58.40,-9.21
20-11-30 09:50:10,-2.13,57.39,-9.41
20-11-30 09:52:10,-2.17,56.53,-9.64
20-11-30 09:54:10,-2.24,57.21,-9.56
20-11-30 09:56:10,-2.30,56.36,-9.80
20-11-30 09:58:10,-2.35,57.12,-9.68
20-11-30 10:00:10,-2.34,56.99,-9.70
20-11-30 10:02:10,-2.37,56.24,-9.90
20-11-30 10:04:10,-2.36,57.16,-9.68
20-11-30 10:06:10,-2.30,56.76,-9.71
20-11-30 10:08:10,-2.20,56.07,-9.77
20-11-30 10:10:10,-2.19,56.53,-9.66
20-11-30 10:12:10,-2.17,55.81,-9.80
20-11-30 10:14:10,-2.09,55.50,-9.80
20-11-30 10:16:10,-2.05,54.91,-9.90
20-11-30 10:18:10,-2.09,54.48,-10.04
20-11-30 10:20:10,-2.03,54.76,-9.91
20-11-30 10:22:10,-2.06,53.87,-10.15
20-11-30 10:24:10,-2.12,54.24,-10.11
20-11-30 10:26:10,-2.16,53.58,-10.31
20-11-30 10:28:10,-2.21,53.80,-10.31
20-11-30 10:30:10,-2.31,54.32,-10.27
20-11-30 10:32:10,-2.24,54.02,-10.29
20-11-30 10:34:10,-2.29,54.61,-10.19
20-11-30 10:36:10,-2.27,53.85,-10.34
20-11-30 10:38:10,-2.16,53.32,-10.37
20-11-30 10:40:10,-2.04,53.19,-10.29
20-11-30 10:42:10,-1.94,52.96,-10.25
20-11-30 10:44:10,-1.79,52.61,-10.20
20-11-30 10:46:10,-1.68,52.85,-10.03
20-11-30 10:48:10,-1.52,52.01,-10.08
20-11-30 10:50:10,-1.45,51.51,-10.15
20-11-30 10:52:10,-1.31,51.53,-10.01
20-11-30 10:54:10,-1.24,51.09,-10.05
20-11-30 10:56:10,-1.25,51.71,-9.91
20-11-30 10:58:10,-1.20,51.19,-10.00
20-11-30 11:00:10,-1.19,51.85,-9.82
20-11-30 11:02:10,-1.06,51.17,-9.87
20-11-30 11:04:10,-1.00,50.80,-9.90
20-11-30 11:06:10,-0.91,50.64,-9.86
20-11-30 11:08:10,-0.85,50.58,-9.82
20-11-30 11:10:10,-0.84,50.30,-9.88
20-11-30 11:12:10,-0.85,50.31,-9.89
20-11-30 11:14:10,-0.82,50.44,-9.82
20-11-30 11:16:10,-0.81,50.10,-9.90
20-11-30 11:18:10,-0.71,49.78,-9.89
20-11-30 11:20:10,-0.65,50.03,-9.77
20-11-30 11:22:10,-0.53,49.22,-9.86
20-11-30 11:24:10,-0.54,49.35,-9.84
20-11-30 11:26:10,-0.49,49.45,-9.77
20-11-30 11:28:10,-0.40,49.39,-9.70
20-11-30 11:30:10,-0.30,49.19,-9.67
20-11-30 11:32:10,-0.25,49.08,-9.64
20-11-30 11:34:10,-0.17,48.95,-9.61
20-11-30 11:36:10,-0.13,48.94,-9.57
20-11-30 11:38:10,-0.09,48.41,-9.67
20-11-30 11:40:10,-0.07,48.04,-9.75
20-11-30 11:42:10,-0.08,48.47,-9.64
20-11-30 11:44:10,-0.03,47.89,-9.76
20-11-30 11:46:10,0.00,47.97,-9.71
20-11-30 11:48:10,0.02,48.11,-9.65
20-11-30 11:50:10,0.03,47.66,-9.76
20-11-30 11:52:10,0.02,47.74,-9.75
20-11-30 11:54:10,-0.02,47.78,-9.78
20-11-30 11:56:10,0.07,48.10,-9.60
20-11-30 11:58:10,0.19,47.21,-9.73
20-11-30 12:00:10,0.25,47.49,-9.60
20-11-30 12:02:10,0.32,47.17,-9.62
20-11-30 12:04:10,0.36,47.25,-9.56
20-11-30 12:06:10,0.40,46.90,-9.62
20-11-30 12:08:10,0.44,46.90,-9.59
20-11-30 12:10:10,0.51,46.53,-9.62
20-11-30 12:12:10,0.55,46.34,-9.63
20-11-30 12:14:10,0.57,46.72,-9.52
20-11-30 12:16:10,0.67,46.71,-9.42
20-11-30 12:18:10,0.79,46.09,-9.48
20-11-30 12:20:10,0.88,46.35,-9.33
20-11-30 12:22:10,0.89,45.78,-9.48
20-11-30 12:24:10,0.93,46.68,-9.19
20-11-30 12:26:10,1.05,45.02,-9.54
20-11-30 12:28:10,1.01,45.05,-9.58
20-11-30 12:30:10,1.01,45.67,-9.40
20-11-30 12:32:10,0.98,45.27,-9.53
20-11-30 12:34:10,0.98,45.59,-9.44
20-11-30 12:36:10,0.98,45.37,-9.50
20-11-30 12:38:10,0.92,46.02,-9.38
20-11-30 12:40:10,0.95,45.79,-9.42
20-11-30 12:42:10,1.02,45.34,-9.49
20-11-30 12:44:10,1.01,45.36,-9.49
20-11-30 12:46:10,1.04,45.49,-9.42
20-11-30 12:48:10,1.11,45.28,-9.41
20-11-30 12:50:10,1.18,45.46,-9.30
20-11-30 12:52:10,1.28,44.87,-9.37
20-11-30 12:54:10,1.25,44.71,-9.45
20-11-30 12:56:10,1.25,44.63,-9.47
20-11-30 12:58:10,1.31,44.93,-9.33
20-11-30 13:00:10,1.39,44.86,-9.28
20-11-30 13:02:10,1.46,44.19,-9.41
20-11-30 13:04:10,1.47,44.54,-9.30
20-11-30 13:06:10,1.47,44.15,-9.41
20-11-30 13:08:10,1.36,44.19,-9.50
20-11-30 13:10:10,1.37,45.08,-9.23
20-11-30 13:12:10,1.49,44.31,-9.35
20-11-30 13:14:10,1.49,44.48,-9.30
20-11-30 13:16:10,1.57,44.26,-9.28
20-11-30 13:18:10,1.64,43.82,-9.35
20-11-30 13:20:10,1.62,43.86,-9.36
20-11-30 13:22:10,1.68,44.42,-9.14
20-11-30 13:24:10,1.72,43.88,-9.25
20-11-30 13:26:10,1.78,43.63,-9.28
20-11-30 13:28:10,1.82,43.74,-9.21
20-11-30 13:30:10,1.84,43.93,-9.13
20-11-30 13:32:10,1.80,43.36,-9.34
20-11-30 13:34:10,1.85,43.35,-9.29
20-11-30 13:36:10,1.95,43.49,-9.16
20-11-30 13:38:10,2.06,43.63,-9.02
20-11-30 13:40:10,2.09,42.72,-9.26
20-11-30 13:42:10,2.06,42.87,-9.25
20-11-30 13:44:10,2.03,43.23,-9.16
20-11-30 13:46:10,2.07,43.08,-9.18
20-11-30 13:48:10,2.09,43.03,-9.17
20-11-30 13:50:10,2.15,43.16,-9.07
20-11-30 13:52:10,2.15,42.84,-9.17
20-11-30 13:54:10,2.13,42.64,-9.25
20-11-30 13:56:10,2.15,43.17,-9.07
20-11-30 13:58:10,2.26,43.60,-8.85
20-11-30 14:00:10,2.26,42.48,-9.18
20-11-30 14:02:10,2.27,42.49,-9.16
20-11-30 14:04:10,2.29,43.13,-8.95
20-11-30 14:06:10,2.40,43.25,-8.82
20-11-30 14:08:10,2.46,41.93,-9.16
20-11-30 14:10:10,2.51,42.18,-9.04
20-11-30 14:12:10,2.53,42.31,-8.99
20-11-30 14:14:10,2.49,42.20,-9.06
20-11-30 14:16:10,2.47,41.92,-9.15
20-11-30 14:18:10,2.51,42.08,-9.08
20-11-30 14:20:10,2.53,42.07,-9.06
20-11-30 14:22:10,2.59,41.54,-9.16
20-11-30 14:24:10,2.55,41.42,-9.24
20-11-30 14:26:10,2.56,41.72,-9.13
20-11-30 14:28:10,2.59,42.07,-9.00
20-11-30 14:30:10,2.60,41.76,-9.08
20-11-30 14:32:10,2.62,41.54,-9.13
20-11-30 14:34:10,2.57,41.78,-9.11
20-11-30 14:36:10,2.60,41.60,-9.13
20-11-30 14:38:10,2.71,41.42,-9.09
20-11-30 14:40:10,2.76,41.02,-9.16
20-11-30 14:42:10,2.78,41.20,-9.10
20-11-30 14:44:10,2.80,40.69,-9.24
20-11-30 14:46:10,2.74,40.51,-9.34
20-11-30 14:48:10,2.67,40.57,-9.39
20-11-30 14:50:10,2.64,40.58,-9.42
20-11-30 14:52:10,2.69,40.88,-9.28
20-11-30 14:54:10,2.74,40.95,-9.21
20-11-30 14:56:10,2.87,40.55,-9.22
20-11-30 14:58:10,2.87,40.19,-9.33
20-11-30 15:00:10,2.79,40.64,-9.26
20-11-30 15:02:10,2.78,40.66,-9.27
20-11-30 15:04:10,2.84,40.63,-9.22
20-11-30 15:06:10,2.83,40.23,-9.36
20-11-30 15:08:10,2.80,40.47,-9.31
20-11-30 15:10:10,2.79,40.52,-9.30
20-11-30 15:12:10,2.79,40.57,-9.29
20-11-30 15:14:10,2.78,40.49,-9.32
20-11-30 15:16:10,2.82,40.47,-9.29
20-11-30 15:18:10,2.87,40.60,-9.20
20-11-30 15:20:10,2.91,39.88,-9.39
20-11-30 15:22:10,2.97,40.06,-9.28
20-11-30 15:24:10,3.03,39.75,-9.32
20-11-30 15:26:10,3.04,39.76,-9.31
20-11-30 15:28:10,3.02,39.75,-9.33
20-11-30 15:30:10,2.97,39.34,-9.51
20-11-30 15:32:10,2.95,39.29,-9.55
20-11-30 15:34:10,2.95,39.54,-9.47
20-11-30 15:36:10,2.91,39.58,-9.49
20-11-30 15:38:10,2.84,39.79,-9.48
20-11-30 15:40:10,2.84,39.86,-9.46
20-11-30 15:42:10,2.87,39.79,-9.46
20-11-30 15:44:10,2.90,39.80,-9.42
20-11-30 15:46:10,2.80,39.52,-9.61
20-11-30 15:48:10,2.70,39.97,-9.55
20-11-30 15:50:10,2.65,39.88,-9.63
20-11-30 15:52:10,2.56,40.38,-9.55
20-11-30 15:54:10,2.56,41.03,-9.35
20-11-30 15:56:10,2.54,40.33,-9.59
20-11-30 15:58:10,2.59,40.30,-9.55
20-11-30 16:00:10,2.60,39.91,-9.66
20-11-30 16:02:10,2.57,39.76,-9.74
20-11-30 16:04:10,2.54,40.09,-9.66
20-11-30 16:06:10,2.51,40.36,-9.60
20-11-30 16:08:10,2.51,40.16,-9.67
20-11-30 16:10:10,2.40,39.74,-9.90
20-11-30 16:12:10,2.36,39.84,-9.90
20-11-30 16:14:10,2.37,40.17,-9.79
20-11-30 16:16:10,2.37,39.92,-9.87
20-11-30 16:18:10,2.37,39.60,-9.97
20-11-30 16:20:10,2.37,39.65,-9.95
20-11-30 16:22:10,2.38,39.23,-10.08
20-11-30 16:24:10,2.36,39.25,-10.09
